index,Datum,Kvalitet,Snittemperatur,Year,Month,day_of_year,Over_10_5_days_in_a_row,0_or_under_5_days_in_a_row
14500,2008-08-05,Y,14.07,2008,8,218,0,0
14501,2008-08-06,Y,14.8,2008,8,219,0,0
14502,2008-08-07,Y,17.24,2008,8,220,0,0
14503,2008-08-08,Y,17.06,2008,8,221,0,0
14504,2008-08-09,Y,16.33,2008,8,222,1,0
14505,2008-08-10,Y,15.41,2008,8,223,0,0
14506,2008-08-11,Y,16.64,2008,8,224,0,0
14507,2008-08-12,Y,15.94,2008,8,225,0,0
14508,2008-08-13,Y,16.1,2008,8,226,0,0
14509,2008-08-14,Y,16.5,2008,8,227,1,0
14510,2008-08-15,Y,15.82,2008,8,228,0,0
14511,2008-08-16,Y,15.59,2008,8,229,0,0
14512,2008-08-17,Y,14.23,2008,8,230,0,0
14513,2008-08-18,Y,15.89,2008,8,231,0,0
14514,2008-08-19,Y,15.24,2008,8,232,1,0
14515,2008-08-20,Y,16.33,2008,8,233,0,0
14516,2008-08-21,Y,16.71,2008,8,234,0,0
14517,2008-08-22,Y,15.74,2008,8,235,0,0
14518,2008-08-23,Y,14.74,2008,8,236,0,0
14519,2008-08-24,Y,14.99,2008,8,237,1,0
14520,2008-08-25,Y,15.08,2008,8,238,0,0
14521,2008-08-26,Y,16.44,2008,8,239,0,0
14522,2008-08-27,Y,15.71,2008,8,240,0,0
14523,2008-08-28,Y,15.38,2008,8,241,0,0
14524,2008-08-29,Y,14.38,2008,8,242,1,0
14525,2008-08-30,Y,14.1,2008,8,243,0,0
14526,2008-08-31,Y,15.39,2008,8,244,0,0
14527,2008-09-01,Y,16.19,2008,9,245,0,0
14528,2008-09-02,Y,16.21,2008,9,246,0,0
14529,2008-09-03,Y,15.16,2008,9,247,1,0
14530,2008-09-04,Y,14.7,2008,9,248,0,0
14531,2008-09-05,Y,14.45,2008,9,249,0,0
14532,2008-09-06,Y,14.96,2008,9,250,0,0
14533,2008-09-07,Y,15.24,2008,9,251,0,0
14534,2008-09-08,Y,15.15,2008,9,252,1,0
14535,2008-09-09,Y,13.99,2008,9,253,0,0
14536,2008-09-10,Y,12.02,2008,9,254,0,0
14537,2008-09-11,Y,13.32,2008,9,255,0,0
14538,2008-09-12,Y,10.44,2008,9,256,0,0
14539,2008-09-13,Y,9.5,2008,9,257,0,0
14540,2008-09-14,Y,9.05,2008,9,258,0,0
14541,2008-09-15,Y,9.6,2008,9,259,0,0
14542,2008-09-16,Y,9.65,2008,9,260,0,0
14543,2008-09-17,Y,9.64,2008,9,261,0,0
14544,2008-09-18,Y,9.88,2008,9,262,0,0
14545,2008-09-19,Y,10.96,2008,9,263,0,0
14546,2008-09-20,Y,12.59,2008,9,264,0,0
14547,2008-09-21,Y,11.34,2008,9,265,0,0
14548,2008-09-22,Y,10.18,2008,9,266,0,0
14549,2008-09-23,Y,12.63,2008,9,267,1,0
14550,2008-09-24,Y,11.04,2008,9,268,0,0
14551,2008-09-25,Y,10.96,2008,9,269,0,0
14552,2008-09-26,Y,12.56,2008,9,270,0,0
14553,2008-09-27,Y,13.99,2008,9,271,0,0
14554,2008-09-28,Y,12.28,2008,9,272,1,0
14555,2008-09-29,Y,10.72,2008,9,273,0,0
14556,2008-09-30,Y,9.78,2008,9,274,0,0
14557,2008-10-01,Y,8.62,2008,10,275,0,0
14558,2008-10-02,Y,9.43,2008,10,276,0,0
14559,2008-10-03,Y,11.42,2008,10,277,0,0
14560,2008-10-04,Y,10.12,2008,10,278,0,0
14561,2008-10-05,Y,9.52,2008,10,279,0,0
14562,2008-10-06,Y,11.14,2008,10,280,0,0
14563,2008-10-07,Y,10.34,2008,10,281,0,0
14564,2008-10-08,Y,11.9,2008,10,282,0,0
14565,2008-10-09,Y,12.3,2008,10,283,0,0
14566,2008-10-10,Y,12.2,2008,10,284,1,0
14567,2008-10-11,Y,12.93,2008,10,285,0,0
14568,2008-10-12,Y,12.05,2008,10,286,0,0
14569,2008-10-13,Y,12.15,2008,10,287,0,0
14570,2008-10-14,Y,11.68,2008,10,288,0,0
14571,2008-10-15,Y,10.61,2008,10,289,1,0
14572,2008-10-16,Y,9.64,2008,10,290,0,0
14573,2008-10-17,Y,5.4,2008,10,291,0,0
14574,2008-10-18,Y,8.97,2008,10,292,0,0
14575,2008-10-19,Y,10.48,2008,10,293,0,0
14576,2008-10-20,Y,11.49,2008,10,294,0,0
14577,2008-10-21,Y,10.17,2008,10,295,0,0
14578,2008-10-22,Y,8.99,2008,10,296,0,0
14579,2008-10-23,Y,9.88,2008,10,297,0,0
14580,2008-10-24,Y,10.43,2008,10,298,0,0
14581,2008-10-25,Y,10.02,2008,10,299,0,0
14582,2008-10-26,Y,10.39,2008,10,300,0,0
14583,2008-10-27,Y,8.15,2008,10,301,0,0
14584,2008-10-28,Y,6.42,2008,10,302,0,0
14585,2008-10-29,Y,5.23,2008,10,303,0,0
14586,2008-10-30,Y,3.41,2008,10,304,0,0
14587,2008-10-31,Y,2.33,2008,10,305,0,0
14588,2008-11-01,Y,-0.05,2008,11,306,0,0
14589,2008-11-02,Y,0.94,2008,11,307,0,0
14590,2008-11-03,Y,2.37,2008,11,308,0,0
14591,2008-11-04,Y,0.64,2008,11,309,0,0
14592,2008-11-05,Y,1.74,2008,11,310,0,0
14593,2008-11-06,Y,4.55,2008,11,311,0,0
14594,2008-11-07,Y,5.22,2008,11,312,0,0
14595,2008-11-08,Y,9.03,2008,11,313,0,0
14596,2008-11-09,Y,8.26,2008,11,314,0,0
14597,2008-11-10,Y,7.36,2008,11,315,0,0
14598,2008-11-11,Y,6.01,2008,11,316,0,0
14599,2008-11-12,Y,7.72,2008,11,317,0,0
14600,2008-11-13,Y,5.88,2008,11,318,0,0
14601,2008-11-14,Y,9.24,2008,11,319,0,0
14602,2008-11-15,Y,9.84,2008,11,320,0,0
14603,2008-11-16,Y,6.23,2008,11,321,0,0
14604,2008-11-17,Y,2.42,2008,11,322,0,0
14605,2008-11-18,Y,5.81,2008,11,323,0,0
14606,2008-11-19,Y,4.9,2008,11,324,0,0
14607,2008-11-20,Y,5.35,2008,11,325,0,0
14608,2008-11-21,Y,-1.37,2008,11,326,0,0
14609,2008-11-22,Y,-0.3,2008,11,327,0,0
14610,2008-11-23,Y,-3.28,2008,11,328,0,0
14611,2008-11-24,Y,-2.71,2008,11,329,0,0
14612,2008-11-25,Y,-1.31,2008,11,330,0,1
14613,2008-11-26,Y,6.36,2008,11,331,0,0
14614,2008-11-27,Y,7.86,2008,11,332,0,0
14615,2008-11-28,Y,6.49,2008,11,333,0,0
14616,2008-11-29,Y,3.69,2008,11,334,0,0
14617,2008-11-30,Y,3.25,2008,11,335,0,0
14618,2008-12-01,Y,2.45,2008,12,336,0,0
14619,2008-12-02,Y,2.18,2008,12,337,0,0
14620,2008-12-03,Y,2.57,2008,12,338,0,0
14621,2008-12-04,Y,1.61,2008,12,339,0,0
14622,2008-12-05,Y,2.64,2008,12,340,0,0
14623,2008-12-06,Y,2.05,2008,12,341,0,0
14624,2008-12-07,Y,0.92,2008,12,342,0,0
14625,2008-12-08,Y,4.89,2008,12,343,0,0
14626,2008-12-09,Y,2.51,2008,12,344,0,0
14627,2008-12-10,Y,0.31,2008,12,345,0,0
14628,2008-12-11,Y,-0.08,2008,12,346,0,0
14629,2008-12-12,Y,-0.23,2008,12,347,0,0
14630,2008-12-13,Y,0.28,2008,12,348,0,0
14631,2008-12-14,Y,2.8,2008,12,349,0,0
14632,2008-12-15,Y,2.67,2008,12,350,0,0
14633,2008-12-16,Y,2.33,2008,12,351,0,0
14634,2008-12-17,Y,3.56,2008,12,352,0,0
14635,2008-12-18,Y,4.21,2008,12,353,0,0
14636,2008-12-19,Y,4.83,2008,12,354,0,0
14637,2008-12-20,Y,5.55,2008,12,355,0,0
14638,2008-12-21,Y,4.5,2008,12,356,0,0
14639,2008-12-22,Y,5.87,2008,12,357,0,0
14640,2008-12-23,Y,-0.39,2008,12,358,0,0
14641,2008-12-24,Y,1.4,2008,12,359,0,0
14642,2008-12-25,Y,-2.92,2008,12,360,0,0
14643,2008-12-26,Y,-0.23,2008,12,361,0,0
14644,2008-12-27,Y,-0.61,2008,12,362,0,0
14645,2008-12-28,Y,-1.9,2008,12,363,0,0
14646,2008-12-29,Y,-3.71,2008,12,364,0,1
14647,2008-12-30,Y,-0.6,2008,12,365,0,0
14648,2008-12-31,Y,-0.45,2008,12,366,0,0
14649,2009-01-01,Y,-4.52,2009,1,1,0,0
14650,2009-01-02,Y,-5.2,2009,1,2,0,0
14651,2009-01-03,Y,-0.22,2009,1,3,0,1
14652,2009-01-04,Y,-7.53,2009,1,4,0,0
14653,2009-01-05,Y,-10.55,2009,1,5,0,0
14654,2009-01-06,Y,1.33,2009,1,6,0,0
14655,2009-01-07,Y,-3.17,2009,1,7,0,0
14656,2009-01-08,Y,0.75,2009,1,8,0,0
14657,2009-01-09,Y,4.58,2009,1,9,0,0
14658,2009-01-10,Y,3.31,2009,1,10,0,0
14659,2009-01-11,Y,2.69,2009,1,11,0,0
14660,2009-01-12,Y,4.16,2009,1,12,0,0
14661,2009-01-13,Y,4.21,2009,1,13,0,0
14662,2009-01-14,Y,2.78,2009,1,14,0,0
14663,2009-01-15,Y,-1.82,2009,1,15,0,0
14664,2009-01-16,Y,-4.29,2009,1,16,0,0
14665,2009-01-17,Y,-1.68,2009,1,17,0,0
14666,2009-01-18,Y,0.28,2009,1,18,0,0
14667,2009-01-19,Y,1.68,2009,1,19,0,0
14668,2009-01-20,Y,2.39,2009,1,20,0,0
14669,2009-01-21,Y,2.45,2009,1,21,0,0
14670,2009-01-22,Y,-0.58,2009,1,22,0,0
14671,2009-01-23,Y,1.31,2009,1,23,0,0
14672,2009-01-24,Y,2.3,2009,1,24,0,0
14673,2009-01-25,Y,2.23,2009,1,25,0,0
14674,2009-01-26,Y,1.44,2009,1,26,0,0
14675,2009-01-27,Y,1.23,2009,1,27,0,0
14676,2009-01-28,Y,0.15,2009,1,28,0,0
14677,2009-01-29,Y,0.93,2009,1,29,0,0
14678,2009-01-30,Y,0.02,2009,1,30,0,0
14679,2009-01-31,Y,-0.53,2009,1,31,0,0
14680,2009-02-01,Y,-2.74,2009,2,32,0,0
14681,2009-02-02,Y,-4.23,2009,2,33,0,0
14682,2009-02-03,Y,-1.54,2009,2,34,0,0
14683,2009-02-04,Y,-0.88,2009,2,35,0,1
14684,2009-02-05,Y,0.56,2009,2,36,0,0
14685,2009-02-06,Y,1.61,2009,2,37,0,0
14686,2009-02-07,Y,2.4,2009,2,38,0,0
14687,2009-02-08,Y,0.59,2009,2,39,0,0
14688,2009-02-09,Y,0.16,2009,2,40,0,0
14689,2009-02-10,Y,-0.11,2009,2,41,0,0
14690,2009-02-11,Y,-1.44,2009,2,42,0,0
14691,2009-02-12,Y,-3.6,2009,2,43,0,0
14692,2009-02-13,Y,-5.31,2009,2,44,0,0
14693,2009-02-14,Y,-5.35,2009,2,45,0,1
14694,2009-02-15,Y,-3.61,2009,2,46,0,0
14695,2009-02-16,Y,-3.36,2009,2,47,0,0
14696,2009-02-17,Y,-6.88,2009,2,48,0,0
14697,2009-02-18,Y,-5.49,2009,2,49,0,0
14698,2009-02-19,Y,-4.01,2009,2,50,0,1
14699,2009-02-20,Y,-3.78,2009,2,51,0,0
14700,2009-02-21,Y,-3.04,2009,2,52,0,0
14701,2009-02-22,Y,2.09,2009,2,53,0,0
14702,2009-02-23,Y,0.28,2009,2,54,0,0
14703,2009-02-24,Y,0.15,2009,2,55,0,0
14704,2009-02-25,Y,3.56,2009,2,56,0,0
14705,2009-02-26,Y,1.91,2009,2,57,0,0
14706,2009-02-27,Y,-0.45,2009,2,58,0,0
14707,2009-02-28,Y,-1.56,2009,2,59,0,0
14708,2009-03-01,Y,1.03,2009,3,60,0,0
14709,2009-03-02,Y,1.07,2009,3,61,0,0
14710,2009-03-03,Y,2.78,2009,3,62,0,0
14711,2009-03-04,Y,3.75,2009,3,63,0,0
14712,2009-03-05,Y,3.64,2009,3,64,0,0
14713,2009-03-06,Y,2.37,2009,3,65,0,0
14714,2009-03-07,Y,1.7,2009,3,66,0,0
14715,2009-03-08,Y,2.11,2009,3,67,0,0
14716,2009-03-09,Y,2.23,2009,3,68,0,0
14717,2009-03-10,Y,1.87,2009,3,69,0,0
14718,2009-03-11,Y,0.75,2009,3,70,0,0
14719,2009-03-12,Y,-1.54,2009,3,71,0,0
14720,2009-03-13,Y,1.11,2009,3,72,0,0
14721,2009-03-14,Y,3.59,2009,3,73,0,0
14722,2009-03-15,Y,3.91,2009,3,74,0,0
14723,2009-03-16,Y,3.27,2009,3,75,0,0
14724,2009-03-17,Y,5.44,2009,3,76,0,0
14725,2009-03-18,Y,4.74,2009,3,77,0,0
14726,2009-03-19,Y,2.03,2009,3,78,0,0
14727,2009-03-20,Y,1.59,2009,3,79,0,0
14728,2009-03-21,Y,4.53,2009,3,80,0,0
14729,2009-03-22,Y,3.71,2009,3,81,0,0
14730,2009-03-23,Y,3.8,2009,3,82,0,0
14731,2009-03-24,Y,-1.23,2009,3,83,0,0
14732,2009-03-25,Y,-2.11,2009,3,84,0,0
14733,2009-03-26,Y,-0.16,2009,3,85,0,0
14734,2009-03-27,Y,1.78,2009,3,86,0,0
14735,2009-03-28,Y,3.8,2009,3,87,0,0
14736,2009-03-29,Y,1.89,2009,3,88,0,0
14737,2009-03-30,Y,4.55,2009,3,89,0,0
14738,2009-03-31,Y,6.69,2009,3,90,0,0
14739,2009-04-01,Y,7.71,2009,4,91,0,0
14740,2009-04-02,Y,4.64,2009,4,92,0,0
14741,2009-04-03,Y,2.69,2009,4,93,0,0
14742,2009-04-04,Y,7.32,2009,4,94,0,0
14743,2009-04-05,Y,6.53,2009,4,95,0,0
14744,2009-04-06,Y,6.71,2009,4,96,0,0
14745,2009-04-07,Y,7.75,2009,4,97,0,0
14746,2009-04-08,Y,7.62,2009,4,98,0,0
14747,2009-04-09,Y,7.92,2009,4,99,0,0
14748,2009-04-10,Y,9.57,2009,4,100,0,0
14749,2009-04-11,Y,10.59,2009,4,101,0,0
14750,2009-04-12,Y,8.88,2009,4,102,0,0
14751,2009-04-13,Y,8.93,2009,4,103,0,0
14752,2009-04-14,Y,11.66,2009,4,104,0,0
14753,2009-04-15,Y,9.98,2009,4,105,0,0
14754,2009-04-16,Y,9.23,2009,4,106,0,0
14755,2009-04-17,Y,9.02,2009,4,107,0,0
14756,2009-04-18,Y,7.64,2009,4,108,0,0
14757,2009-04-19,Y,6.3,2009,4,109,0,0
14758,2009-04-20,Y,7.02,2009,4,110,0,0
14759,2009-04-21,Y,6.41,2009,4,111,0,0
14760,2009-04-22,Y,8.73,2009,4,112,0,0
14761,2009-04-23,Y,9.23,2009,4,113,0,0
14762,2009-04-24,Y,10.34,2009,4,114,0,0
14763,2009-04-25,Y,11.74,2009,4,115,0,0
14764,2009-04-26,Y,12.89,2009,4,116,0,0
14765,2009-04-27,Y,14.0,2009,4,117,0,0
14766,2009-04-28,Y,12.89,2009,4,118,1,0
14767,2009-04-29,Y,16.3,2009,4,119,0,0
14768,2009-04-30,Y,16.12,2009,4,120,0,0
14769,2009-05-01,Y,12.18,2009,5,121,0,0
14770,2009-05-02,Y,11.04,2009,5,122,0,0
14771,2009-05-03,Y,9.03,2009,5,123,0,0
14772,2009-05-04,Y,8.91,2009,5,124,0,0
14773,2009-05-05,Y,8.94,2009,5,125,0,0
14774,2009-05-06,Y,8.13,2009,5,126,0,0
14775,2009-05-07,Y,8.49,2009,5,127,0,0
14776,2009-05-08,Y,8.95,2009,5,128,0,0
14777,2009-05-09,Y,10.09,2009,5,129,0,0
14778,2009-05-10,Y,9.75,2009,5,130,0,0
14779,2009-05-11,Y,9.5,2009,5,131,0,0
14780,2009-05-12,Y,9.66,2009,5,132,0,0
14781,2009-05-13,Y,10.76,2009,5,133,0,0
14782,2009-05-14,Y,8.86,2009,5,134,0,0
14783,2009-05-15,Y,10.21,2009,5,135,0,0
14784,2009-05-16,Y,10.86,2009,5,136,0,0
14785,2009-05-17,Y,11.29,2009,5,137,0,0
14786,2009-05-18,Y,11.51,2009,5,138,0,0
14787,2009-05-19,Y,12.09,2009,5,139,1,0
14788,2009-05-20,Y,11.25,2009,5,140,0,0
14789,2009-05-21,Y,11.69,2009,5,141,0,0
14790,2009-05-22,Y,10.32,2009,5,142,0,0
14791,2009-05-23,Y,12.04,2009,5,143,0,0
14792,2009-05-24,Y,11.76,2009,5,144,1,0
14793,2009-05-25,Y,12.96,2009,5,145,0,0
14794,2009-05-26,Y,14.19,2009,5,146,0,0
14795,2009-05-27,Y,11.46,2009,5,147,0,0
14796,2009-05-28,Y,11.89,2009,5,148,0,0
14797,2009-05-29,Y,14.94,2009,5,149,1,0
14798,2009-05-30,Y,17.18,2009,5,150,0,0
14799,2009-05-31,Y,17.94,2009,5,151,0,0
14800,2009-06-01,Y,19.16,2009,6,152,0,0
14801,2009-06-02,Y,14.51,2009,6,153,0,0
14802,2009-06-03,Y,10.78,2009,6,154,1,0
14803,2009-06-04,Y,9.36,2009,6,155,0,0
14804,2009-06-05,Y,9.02,2009,6,156,0,0
14805,2009-06-06,Y,9.77,2009,6,157,0,0
14806,2009-06-07,Y,9.86,2009,6,158,0,0
14807,2009-06-08,Y,10.48,2009,6,159,0,0
14808,2009-06-09,Y,11.93,2009,6,160,0,0
14809,2009-06-10,Y,11.54,2009,6,161,0,0
14810,2009-06-11,Y,12.52,2009,6,162,0,0
14811,2009-06-12,Y,10.96,2009,6,163,1,0
14812,2009-06-13,Y,13.36,2009,6,164,0,0
14813,2009-06-14,Y,13.04,2009,6,165,0,0
14814,2009-06-15,Y,12.83,2009,6,166,0,0
14815,2009-06-16,Y,12.49,2009,6,167,0,0
14816,2009-06-17,Y,12.78,2009,6,168,1,0
14817,2009-06-18,Y,12.79,2009,6,169,0,0
14818,2009-06-19,Y,11.94,2009,6,170,0,0
14819,2009-06-20,Y,12.89,2009,6,171,0,0
14820,2009-06-21,Y,13.25,2009,6,172,0,0
14821,2009-06-22,Y,14.98,2009,6,173,1,0
14822,2009-06-23,Y,15.18,2009,6,174,0,0
14823,2009-06-24,Y,20.03,2009,6,175,0,0
14824,2009-06-25,Y,20.58,2009,6,176,0,0
14825,2009-06-26,Y,20.26,2009,6,177,0,0
14826,2009-06-27,Y,21.13,2009,6,178,1,0
14827,2009-06-28,Y,22.64,2009,6,179,0,0
14828,2009-06-29,Y,22.82,2009,6,180,0,0
14829,2009-06-30,Y,22.0,2009,6,181,0,0
14830,2009-07-01,Y,21.62,2009,7,182,0,0
14831,2009-07-02,Y,22.64,2009,7,183,1,0
14832,2009-07-03,Y,22.45,2009,7,184,0,0
14833,2009-07-04,Y,21.9,2009,7,185,0,0
14834,2009-07-05,Y,19.42,2009,7,186,0,0
14835,2009-07-06,Y,18.57,2009,7,187,0,0
14836,2009-07-07,Y,17.29,2009,7,188,1,0
14837,2009-07-08,Y,16.99,2009,7,189,0,0
14838,2009-07-09,Y,14.24,2009,7,190,0,0
14839,2009-07-10,Y,12.99,2009,7,191,0,0
14840,2009-07-11,Y,14.25,2009,7,192,0,0
14841,2009-07-12,Y,15.44,2009,7,193,1,0
14842,2009-07-13,Y,15.69,2009,7,194,0,0
14843,2009-07-14,Y,17.84,2009,7,195,0,0
14844,2009-07-15,Y,18.09,2009,7,196,0,0
14845,2009-07-16,Y,17.52,2009,7,197,0,0
14846,2009-07-17,Y,19.18,2009,7,198,1,0
14847,2009-07-18,Y,17.07,2009,7,199,0,0
14848,2009-07-19,Y,15.98,2009,7,200,0,0
14849,2009-07-20,Y,15.99,2009,7,201,0,0
14850,2009-07-21,Y,16.21,2009,7,202,0,0
14851,2009-07-22,Y,16.74,2009,7,203,1,0
14852,2009-07-23,Y,15.68,2009,7,204,0,0
14853,2009-07-24,Y,16.26,2009,7,205,0,0
14854,2009-07-25,Y,16.77,2009,7,206,0,0
14855,2009-07-26,Y,16.65,2009,7,207,0,0
14856,2009-07-27,Y,15.41,2009,7,208,1,0
14857,2009-07-28,Y,16.12,2009,7,209,0,0
14858,2009-07-29,Y,16.99,2009,7,210,0,0
14859,2009-07-30,Y,16.49,2009,7,211,0,0
14860,2009-07-31,Y,14.58,2009,7,212,0,0
14861,2009-08-01,Y,15.54,2009,8,213,1,0
14862,2009-08-02,Y,17.86,2009,8,214,0,0
14863,2009-08-03,Y,16.14,2009,8,215,0,0
14864,2009-08-04,Y,16.02,2009,8,216,0,0
14865,2009-08-05,Y,18.83,2009,8,217,0,0
14866,2009-08-06,Y,19.84,2009,8,218,1,0
14867,2009-08-07,Y,20.39,2009,8,219,0,0
14868,2009-08-08,Y,20.77,2009,8,220,0,0
14869,2009-08-09,Y,18.22,2009,8,221,0,0
14870,2009-08-10,Y,18.53,2009,8,222,0,0
14871,2009-08-11,Y,16.43,2009,8,223,1,0
14872,2009-08-12,Y,16.47,2009,8,224,0,0
14873,2009-08-13,Y,15.95,2009,8,225,0,0
14874,2009-08-14,Y,14.49,2009,8,226,0,0
14875,2009-08-15,Y,15.39,2009,8,227,0,0
14876,2009-08-16,Y,16.7,2009,8,228,1,0
14877,2009-08-17,Y,15.72,2009,8,229,0,0
14878,2009-08-18,Y,15.5,2009,8,230,0,0
14879,2009-08-19,Y,15.59,2009,8,231,0,0
14880,2009-08-20,Y,20.11,2009,8,232,0,0
14881,2009-08-21,Y,16.92,2009,8,233,1,0
14882,2009-08-22,Y,15.41,2009,8,234,0,0
14883,2009-08-23,Y,15.02,2009,8,235,0,0
14884,2009-08-24,Y,16.72,2009,8,236,0,0
14885,2009-08-25,Y,17.64,2009,8,237,0,0
14886,2009-08-26,Y,16.12,2009,8,238,1,0
14887,2009-08-27,Y,18.36,2009,8,239,0,0
14888,2009-08-28,Y,16.8,2009,8,240,0,0
14889,2009-08-29,Y,14.4,2009,8,241,0,0
14890,2009-08-30,Y,14.12,2009,8,242,0,0
14891,2009-08-31,Y,15.09,2009,8,243,1,0
14892,2009-09-01,Y,19.77,2009,9,244,0,0
14893,2009-09-02,Y,15.96,2009,9,245,0,0
14894,2009-09-03,Y,14.92,2009,9,246,0,0
14895,2009-09-04,Y,14.57,2009,9,247,0,0
14896,2009-09-05,Y,15.18,2009,9,248,1,0
14897,2009-09-06,Y,15.33,2009,9,249,0,0
14898,2009-09-07,Y,15.06,2009,9,250,0,0
14899,2009-09-08,Y,17.38,2009,9,251,0,0
14900,2009-09-09,Y,16.62,2009,9,252,0,0
14901,2009-09-10,Y,13.42,2009,9,253,1,0
14902,2009-09-11,Y,12.49,2009,9,254,0,0
14903,2009-09-12,Y,13.73,2009,9,255,0,0
14904,2009-09-13,Y,13.23,2009,9,256,0,0
14905,2009-09-14,Y,13.24,2009,9,257,0,0
14906,2009-09-15,Y,12.56,2009,9,258,1,0
14907,2009-09-16,Y,12.05,2009,9,259,0,0
14908,2009-09-17,Y,9.82,2009,9,260,0,0
14909,2009-09-18,Y,11.39,2009,9,261,0,0
14910,2009-09-19,Y,12.69,2009,9,262,0,0
14911,2009-09-20,Y,12.83,2009,9,263,0,0
14912,2009-09-21,Y,13.48,2009,9,264,0,0
14913,2009-09-22,Y,14.56,2009,9,265,1,0
14914,2009-09-23,Y,13.65,2009,9,266,0,0
14915,2009-09-24,Y,13.3,2009,9,267,0,0
14916,2009-09-25,Y,14.23,2009,9,268,0,0
14917,2009-09-26,Y,14.13,2009,9,269,0,0
14918,2009-09-27,Y,14.2,2009,9,270,1,0
14919,2009-09-28,Y,12.9,2009,9,271,0,0
14920,2009-09-29,Y,7.3,2009,9,272,0,0
14921,2009-09-30,Y,7.2,2009,9,273,0,0
14922,2009-10-01,Y,7.3,2009,10,274,0,0
14923,2009-10-02,Y,6.2,2009,10,275,0,0
14924,2009-10-03,Y,8.35,2009,10,276,0,0
14925,2009-10-04,Y,10.11,2009,10,277,0,0
14926,2009-10-05,Y,8.88,2009,10,278,0,0
14927,2009-10-06,Y,9.03,2009,10,279,0,0
14928,2009-10-07,Y,11.36,2009,10,280,0,0
14929,2009-10-08,Y,8.14,2009,10,281,0,0
14930,2009-10-09,Y,6.24,2009,10,282,0,0
14931,2009-10-10,Y,6.53,2009,10,283,0,0
14932,2009-10-11,Y,5.93,2009,10,284,0,0
14933,2009-10-12,Y,4.33,2009,10,285,0,0
14934,2009-10-13,Y,2.38,2009,10,286,0,0
14935,2009-10-14,Y,1.04,2009,10,287,0,0
14936,2009-10-15,Y,2.72,2009,10,288,0,0
14937,2009-10-16,Y,3.81,2009,10,289,0,0
14938,2009-10-17,Y,6.0,2009,10,290,0,0
14939,2009-10-18,Y,4.94,2009,10,291,0,0
14940,2009-10-19,Y,9.12,2009,10,292,0,0
14941,2009-10-20,Y,7.72,2009,10,293,0,0
14942,2009-10-21,Y,4.85,2009,10,294,0,0
14943,2009-10-22,Y,7.05,2009,10,295,0,0
14944,2009-10-23,Y,7.19,2009,10,296,0,0
14945,2009-10-24,Y,5.94,2009,10,297,0,0
14946,2009-10-25,Y,7.87,2009,10,298,0,0
14947,2009-10-26,Y,9.89,2009,10,299,0,0
14948,2009-10-27,Y,5.03,2009,10,300,0,0
14949,2009-10-28,Y,2.78,2009,10,301,0,0
14950,2009-10-29,Y,2.68,2009,10,302,0,0
14951,2009-10-30,Y,2.57,2009,10,303,0,0
14952,2009-10-31,Y,3.04,2009,10,304,0,0
14953,2009-11-01,Y,4.2,2009,11,305,0,0
14954,2009-11-02,Y,4.79,2009,11,306,0,0
14955,2009-11-03,Y,4.81,2009,11,307,0,0
14956,2009-11-04,Y,2.33,2009,11,308,0,0
14957,2009-11-05,Y,1.63,2009,11,309,0,0
14958,2009-11-06,Y,5.2,2009,11,310,0,0
14959,2009-11-07,Y,7.16,2009,11,311,0,0
14960,2009-11-08,Y,6.22,2009,11,312,0,0
14961,2009-11-09,Y,5.08,2009,11,313,0,0
14962,2009-11-10,Y,2.79,2009,11,314,0,0
14963,2009-11-11,Y,2.86,2009,11,315,0,0
14964,2009-11-12,Y,2.04,2009,11,316,0,0
14965,2009-11-13,Y,1.54,2009,11,317,0,0
14966,2009-11-14,Y,9.16,2009,11,318,0,0
14967,2009-11-15,Y,8.94,2009,11,319,0,0
14968,2009-11-16,Y,6.68,2009,11,320,0,0
14969,2009-11-17,Y,8.23,2009,11,321,0,0
14970,2009-11-18,Y,7.58,2009,11,322,0,0
14971,2009-11-19,Y,8.36,2009,11,323,0,0
14972,2009-11-20,Y,9.89,2009,11,324,0,0
14973,2009-11-21,Y,8.44,2009,11,325,0,0
14974,2009-11-22,Y,8.44,2009,11,326,0,0
14975,2009-11-23,Y,7.97,2009,11,327,0,0
14976,2009-11-24,Y,7.73,2009,11,328,0,0
14977,2009-11-25,Y,8.7,2009,11,329,0,0
14978,2009-11-26,Y,7.77,2009,11,330,0,0
14979,2009-11-27,Y,6.72,2009,11,331,0,0
14980,2009-11-28,Y,6.47,2009,11,332,0,0
14981,2009-11-29,Y,4.53,2009,11,333,0,0
14982,2009-11-30,Y,6.55,2009,11,334,0,0
14983,2009-12-01,Y,-0.41,2009,12,335,0,0
14984,2009-12-02,Y,-3.26,2009,12,336,0,0
14985,2009-12-03,Y,-0.03,2009,12,337,0,0
14986,2009-12-04,Y,3.94,2009,12,338,0,0
14987,2009-12-05,Y,4.03,2009,12,339,0,0
14988,2009-12-06,Y,4.26,2009,12,340,0,0
14989,2009-12-07,Y,6.05,2009,12,341,0,0
14990,2009-12-08,Y,4.91,2009,12,342,0,0
14991,2009-12-09,Y,3.62,2009,12,343,0,0
14992,2009-12-10,Y,3.96,2009,12,344,0,0
14993,2009-12-11,Y,2.05,2009,12,345,0,0
14994,2009-12-12,Y,-0.15,2009,12,346,0,0
